mstar,L_x,Habing_G0,m0,r1
0.2578021978021978,0.03806286912014711,24.485585291032553,5.025431737281018e-06,0.3611838935516291
0.37450549450549453,1.1643879560850268,4.002035657459863,0.4551950792598945,2211.164212083287
0.15252747252747254,0.007370626813783077,30.671254984167682,1.1116509637207126e-06,0.08004093724485228
0.10901098901098902,0.04414139962908155,2.714764024182183,1.6989340532456084e-05,0.6562181077870594
0.39362637362637365,0.04209551124617838,53.7196501629254,2.375750037715816e-05,0.5954945659727956
0.12725274725274727,0.04232755713880822,3.050821185741883,2.986511388819184e-05,0.6128539748659463
0.14967032967032967,0.016740265106121192,20.029484057710476,7.821440007378418e-06,0.22023468680864924
0.13846153846153847,0.036032135098196354,38.3623263212707,0.00020168275502446326,0.9911279818328521
0.20835164835164838,0.01736731666325499,13.947853111297473,3.9934514247721006e-05,0.2562164542283603
0.10615384615384615,0.3969428569577198,2.8518156210367076,3.591042571218471e-05,0.29467284070001953
0.11604395604395605,0.036068427085807285,4.727861366377372,5.787362302268234e-06,0.13886748533566554
0.14241758241758243,0.17865354501875533,9.413050540636492,6.162483593990293e-06,0.5182439563047572
0.2650549450549451,0.09988946625775214,4.066010818723015,6.650203236190737e-06,0.17711281818497468
0.1731868131868132,0.05461295438890283,6.29219871110392,7.410414015117581e-06,0.2579484095771411
0.26153846153846155,0.29701927302366704,2.209582556091526,1.972901928293375e-05,0.31673239098202227
0.27472527472527475,0.458008945262779,2.576532323912242,1.5774697211786606e-07,0.07245094935561143
0.5257142857142857,0.8889718528800787,2.89182807045914,7.240403291898914e-05,0.8299041322602778
0.27912087912087913,0.022102121687862835,21.273935568722866,2.46226462663984e-05,0.29084781154249
0.5221978021978022,2.362923750319685,19.21839671964507,3.05142104445335e-05,0.5989115625523268
0.11406593406593407,0.06361793359673404,17.797474336883923,9.849878105980539e-05,0.6368999918900395
0.701978021978022,0.14931220493074943,7.429369146342089,4.252099789463674e-05,0.5106523281283246
0.16065934065934068,0.11268411275229367,5.819179766113167,1.1766211897785895e-05,0.22883366466778662
0.18505494505494507,0.021687704705012394,15.673405353689633,1.4988529554201679e-05,0.48146995673104914
0.10901098901098902,0.003368099596557457,10.21698445872669,9.935461600206095e-08,0.04773124704824572
0.17362637362637362,0.10013129031021788,3.883269161173232,0.0001567051823194106,0.818413028244448
0.16373626373626374,0.045968988912550315,3.6336208314143423,1.687977488228232e-05,0.4161501506075485
0.10967032967032968,0.01042159702606582,3.1166933436598385,9.129954259741374e-06,0.4906813835141553
0.10219780219780221,0.027629543844128374,3.263340609769489,5.171146775923352e-06,0.3618045821790897
0.13604395604395605,0.024931454175130204,4.861029367107857,1.6403511674347446e-05,0.18598388782075573
0.6723076923076923,1.2279432285866283,2.561713994103258,4.160346493021317e-05,0.750132260035133
0.2764835164835165,0.44024184356577545,2.162591787063986,6.966311984328583e-06,0.2664821975305897
0.3870329670329671,1.0164484607237707,20.448086441722577,2.3368492288098036e-05,0.22947763662215268
0.11142857142857143,0.020187713418402194,2.3010413635018065,4.243300158755853e-06,0.15676815820124326
0.1997802197802198,0.07935491350527105,2.6697664805143053,1.9774396297165647e-05,0.5821041894131052
0.26043956043956046,0.74497322062871,31.761884707955627,8.920423950878441e-05,0.8344545596595665
0.10175824175824176,0.09211363938708252,22.38688985794877,9.946730822983887e-06,0.31415041452313286
0.21516483516483517,0.12219011774429632,41.41377495883476,0.00016096050542388035,0.8828971507102742
0.3112087912087912,0.5881486063793031,8.03674405982696,1.811984120459711e-06,0.13089955754998914
0.5778021978021978,0.6768603749570166,52.99040993559982,0.18881362747185962,1029.4946430772848
0.1676923076923077,0.11533230666409104,3.529360824514678,8.745016487861872e-06,0.6674148166426865
0.1487912087912088,0.018231637643214574,6.877072685188558,3.900576058072678e-05,0.437280312014189
0.3279120879120879,0.31621531930936364,6.047117943245992,3.9187997062095365e-05,0.4856136134985087
