# Max_Radius_AU: 241.29, Total_Mass_Loss_Rate_g_s: 2.04e+18, Total_Mass_Loss_Rate_Msun_yr: 3.23e-08
# Radius_AU Normalized_Mass_Loss_Rate Unnormalized_Mass_Loss_Rate
2.787971e-01	0.000000e+00	0.000000e+00
2.208853e+00	1.418214e-02	2.888226e+16
2.684677e+00	8.363926e-04	1.703333e+15
3.300328e+00	1.703832e-04	3.469893e+14
3.316061e+00	1.316144e-03	2.680357e+15
3.716568e+00	4.568297e-04	9.303442e+14
4.341699e+00	1.087842e-02	2.215416e+16
4.393169e+00	7.987655e-03	1.626704e+16
4.396558e+00	9.379792e-03	1.910216e+16
4.396994e+00	5.526289e-03	1.125442e+16
4.487308e+00	1.922341e-03	3.914892e+15
4.604021e+00	4.461872e-03	9.086705e+15
5.037915e+00	3.502438e-03	7.132796e+15
5.416637e+00	1.789203e-02	3.643753e+16
5.821514e+00	1.247942e-02	2.541464e+16
6.258689e+00	1.598699e-02	3.255787e+16
6.262494e+00	1.989602e-02	4.051870e+16
6.981610e+00	2.650334e-02	5.397466e+16
7.051979e+00	2.889985e-02	5.885521e+16
7.057107e+00	3.139117e-02	6.392884e+16
7.108999e+00	2.420261e-02	4.928916e+16
7.125522e+00	2.199957e-02	4.480264e+16
7.504859e+00	3.397842e-02	6.919783e+16
7.648778e+00	3.665939e-02	7.465770e+16
7.969434e+00	3.941796e-02	8.027559e+16
8.291644e+00	4.225354e-02	8.605031e+16
8.623040e+00	4.517723e-02	9.200446e+16
8.966543e+00	4.817336e-02	9.810617e+16
9.321221e+00	5.124239e-02	1.043563e+17
9.701540e+00	5.439948e-02	1.107858e+17
1.008986e+01	5.764062e-02	1.173864e+17
1.047513e+01	6.095976e-02	1.241460e+17
1.086484e+01	6.435967e-02	1.310700e+17
1.126516e+01	6.783972e-02	1.381571e+17
1.169162e+01	7.139735e-02	1.454023e+17
1.209712e+01	7.501905e-02	1.527780e+17
1.251547e+01	7.869079e-02	1.602556e+17
1.295021e+01	8.241308e-02	1.678361e+17
1.340075e+01	8.618101e-02	1.755096e+17
1.386967e+01	9.000435e-02	1.832959e+17
1.435374e+01	9.389314e-02	1.912155e+17
1.484490e+01	9.783485e-02	1.992429e+17
1.532498e+01	1.018182e-01	2.073552e+17
1.583106e+01	1.058527e-01	2.155714e+17
1.636544e+01	1.099367e-01	2.238886e+17
1.689323e+01	1.140547e-01	2.322750e+17
1.738749e+01	1.181882e-01	2.406930e+17
1.791702e+01	1.223352e-01	2.491385e+17
1.847618e+01	1.265237e-01	2.576683e+17
1.901361e+01	1.307548e-01	2.662851e+17
1.962658e+01	1.350261e-01	2.749839e+17
2.017615e+01	1.393346e-01	2.837581e+17
2.075369e+01	1.436556e-01	2.925579e+17
2.136950e+01	1.479856e-01	3.013760e+17
2.148455e+01	2.652459e-03	5.401795e+15
2.193894e+01	1.523384e-01	3.102407e+17
2.252192e+01	1.567235e-01	3.191711e+17
2.312012e+01	1.611367e-01	3.281586e+17
2.375332e+01	1.655733e-01	3.371939e+17
2.442582e+01	1.700281e-01	3.462661e+17
2.504118e+01	1.744896e-01	3.553522e+17
2.566100e+01	1.789607e-01	3.644576e+17
2.627895e+01	1.834531e-01	3.736065e+17
2.690437e+01	1.879651e-01	3.827953e+17
2.754931e+01	1.924961e-01	3.920227e+17
2.821903e+01	1.970306e-01	4.012574e+17
2.889374e+01	2.015521e-01	4.104655e+17
2.955637e+01	2.060878e-01	4.197024e+17
2.988921e+01	6.702217e-03	1.364922e+16
3.022769e+01	2.106482e-01	4.289898e+17
3.092413e+01	2.152240e-01	4.383087e+17
3.164268e+01	2.198185e-01	4.476655e+17
3.234804e+01	2.244115e-01	4.570192e+17
3.303346e+01	2.289989e-01	4.663615e+17
3.375218e+01	2.335951e-01	4.757217e+17
3.448357e+01	2.382062e-01	4.851123e+17
3.509036e+01	2.428133e-01	4.944948e+17
3.584427e+01	2.473906e-01	5.038166e+17
3.658870e+01	2.519719e-01	5.131465e+17
3.736671e+01	2.565776e-01	5.225261e+17
3.816279e+01	2.612015e-01	5.319429e+17
3.892540e+01	2.658184e-01	5.413452e+17
3.966460e+01	2.704003e-01	5.506765e+17
4.035439e+01	2.749872e-01	5.600177e+17
4.119339e+01	2.795976e-01	5.694070e+17
4.200540e+01	2.842041e-01	5.787881e+17
4.275492e+01	2.887801e-01	5.881074e+17
4.349601e+01	2.933417e-01	5.973972e+17
4.437239e+01	2.979254e-01	6.067320e+17
4.521531e+01	3.025051e-01	6.160586e+17
4.600287e+01	3.070575e-01	6.253297e+17
4.676665e+01	3.115963e-01	6.345731e+17
4.762873e+01	3.161263e-01	6.437986e+17
4.841337e+01	3.206329e-01	6.529763e+17
4.925729e+01	3.251272e-01	6.621291e+17
5.020194e+01	3.296294e-01	6.712979e+17
5.109013e+01	3.341312e-01	6.804659e+17
5.192863e+01	3.386137e-01	6.895945e+17
5.274758e+01	3.430639e-01	6.986576e+17
5.366706e+01	3.475113e-01	7.077147e+17
5.450542e+01	3.519517e-01	7.167577e+17
5.536085e+01	3.563570e-01	7.257292e+17
5.630432e+01	3.607597e-01	7.346954e+17
5.714874e+01	3.651666e-01	7.436703e+17
5.804227e+01	3.695536e-01	7.526045e+17
5.899451e+01	3.739187e-01	7.614939e+17
5.984554e+01	3.782642e-01	7.703438e+17
6.075111e+01	3.825756e-01	7.791240e+17
6.168342e+01	3.868622e-01	7.878539e+17
6.253309e+01	3.911445e-01	7.965747e+17
6.340110e+01	3.954204e-01	8.052828e+17
6.435958e+01	3.996751e-01	8.139476e+17
6.535600e+01	4.039026e-01	8.225569e+17
6.624874e+01	4.081149e-01	8.311353e+17
6.719617e+01	4.123107e-01	8.396803e+17
6.819895e+01	4.164921e-01	8.481957e+17
6.911465e+01	4.206717e-01	8.567076e+17
7.004828e+01	4.248396e-01	8.651957e+17
7.102381e+01	4.289840e-01	8.736358e+17
7.206247e+01	4.331098e-01	8.820382e+17
7.305829e+01	4.372189e-01	8.904064e+17
7.404111e+01	4.413254e-01	8.987692e+17
7.507945e+01	4.454154e-01	9.070987e+17
7.609674e+01	4.494788e-01	9.153738e+17
7.706888e+01	4.535519e-01	9.236689e+17
7.806409e+01	4.576195e-01	9.319526e+17
7.908824e+01	4.616563e-01	9.401736e+17
8.016698e+01	4.656921e-01	9.483927e+17
8.119760e+01	4.697251e-01	9.566059e+17
8.221287e+01	4.737398e-01	9.647821e+17
8.323922e+01	4.777300e-01	9.729081e+17
8.432557e+01	4.817075e-01	9.810084e+17
8.543467e+01	4.856759e-01	9.890901e+17
8.648059e+01	4.896098e-01	9.971016e+17
8.752068e+01	4.935207e-01	1.005066e+18
8.859310e+01	4.974297e-01	1.013027e+18
8.973125e+01	5.013209e-01	1.020952e+18
9.083157e+01	5.051814e-01	1.028814e+18
9.189418e+01	5.090043e-01	1.036599e+18
9.296631e+01	5.127944e-01	1.044318e+18
9.405990e+01	5.165692e-01	1.052005e+18
9.521393e+01	5.203293e-01	1.059662e+18
9.632030e+01	5.240567e-01	1.067254e+18
9.738783e+01	5.277528e-01	1.074781e+18
9.847242e+01	5.314391e-01	1.082288e+18
9.957337e+01	5.350977e-01	1.089739e+18
1.006833e+02	5.387080e-01	1.097091e+18
1.017797e+02	5.422709e-01	1.104347e+18
1.028540e+02	5.458093e-01	1.111553e+18
1.039455e+02	5.493374e-01	1.118738e+18
1.050402e+02	5.528349e-01	1.125861e+18
1.061339e+02	5.563094e-01	1.132937e+18
1.072428e+02	5.598071e-01	1.140060e+18
1.083842e+02	5.633518e-01	1.147279e+18
1.095447e+02	5.669245e-01	1.154555e+18
1.106736e+02	5.704930e-01	1.161822e+18
1.117984e+02	5.740305e-01	1.169026e+18
1.129249e+02	5.775438e-01	1.176181e+18
1.140845e+02	5.810371e-01	1.183295e+18
1.152231e+02	5.844918e-01	1.190331e+18
1.163325e+02	5.879031e-01	1.197278e+18
1.174332e+02	5.912732e-01	1.204141e+18
1.185424e+02	5.946229e-01	1.210963e+18
1.196565e+02	5.979619e-01	1.217763e+18
1.207666e+02	6.012718e-01	1.224504e+18
1.218746e+02	6.045427e-01	1.231165e+18
1.229836e+02	6.077734e-01	1.237744e+18
1.240638e+02	6.109850e-01	1.244285e+18
1.251585e+02	6.141794e-01	1.250791e+18
1.262454e+02	6.173411e-01	1.257229e+18
1.273205e+02	6.204671e-01	1.263596e+18
1.284083e+02	6.235730e-01	1.269921e+18
1.294964e+02	6.266639e-01	1.276215e+18
1.305730e+02	6.297178e-01	1.282435e+18
1.316186e+02	6.327319e-01	1.288573e+18
1.326708e+02	6.357149e-01	1.294648e+18
1.337262e+02	6.386805e-01	1.300688e+18
1.347745e+02	6.416182e-01	1.306670e+18
1.358124e+02	6.445125e-01	1.312564e+18
1.368480e+02	6.473706e-01	1.318385e+18
1.378953e+02	6.501953e-01	1.324138e+18
1.389166e+02	6.529820e-01	1.329813e+18
1.399507e+02	6.557192e-01	1.335387e+18
1.409540e+02	6.584076e-01	1.340862e+18
1.419684e+02	6.610693e-01	1.346283e+18
1.429912e+02	6.637043e-01	1.351649e+18
1.439798e+02	6.662936e-01	1.356922e+18
1.449796e+02	6.688254e-01	1.362078e+18
1.459752e+02	6.713223e-01	1.367163e+18
1.469583e+02	6.737933e-01	1.372196e+18
1.479297e+02	6.762066e-01	1.377110e+18
1.489073e+02	6.785788e-01	1.381941e+18
1.498736e+02	6.809301e-01	1.386730e+18
1.508356e+02	6.832424e-01	1.391439e+18
1.517989e+02	6.855301e-01	1.396098e+18
1.527499e+02	6.878010e-01	1.400723e+18
1.537018e+02	6.900461e-01	1.405295e+18
1.546450e+02	6.922757e-01	1.409835e+18
1.555886e+02	6.944940e-01	1.414353e+18
1.565289e+02	6.967094e-01	1.418865e+18
1.574748e+02	6.989457e-01	1.423419e+18
1.584233e+02	7.012058e-01	1.428022e+18
1.593691e+02	7.034654e-01	1.432624e+18
1.603094e+02	7.056964e-01	1.437167e+18
1.612443e+02	7.078878e-01	1.441630e+18
1.621513e+02	7.099630e-01	1.445856e+18
1.630298e+02	7.118628e-01	1.449725e+18
1.638815e+02	7.136252e-01	1.453314e+18
1.647076e+02	7.152264e-01	1.456575e+18
1.654983e+02	7.166560e-01	1.459486e+18
1.662804e+02	7.179919e-01	1.462207e+18
1.670439e+02	7.192946e-01	1.464860e+18
1.678094e+02	7.205547e-01	1.467426e+18
1.685626e+02	7.217571e-01	1.469875e+18
1.692963e+02	7.229091e-01	1.472221e+18
1.700353e+02	7.240303e-01	1.474504e+18
1.707625e+02	7.251336e-01	1.476751e+18
1.714868e+02	7.262209e-01	1.478966e+18
1.722091e+02	7.272963e-01	1.481156e+18
1.729328e+02	7.283907e-01	1.483384e+18
1.736670e+02	7.295307e-01	1.485706e+18
1.744148e+02	7.306995e-01	1.488086e+18
1.751443e+02	7.318592e-01	1.490448e+18
1.758747e+02	7.329938e-01	1.492759e+18
1.765932e+02	7.341230e-01	1.495058e+18
1.773129e+02	7.351946e-01	1.497241e+18
1.780103e+02	7.361914e-01	1.499271e+18
1.786936e+02	7.371747e-01	1.501273e+18
1.793926e+02	7.381691e-01	1.503298e+18
1.800899e+02	7.391757e-01	1.505348e+18
1.807862e+02	7.401862e-01	1.507406e+18
1.814783e+02	7.411993e-01	1.509470e+18
1.821596e+02	7.422214e-01	1.511551e+18
1.828452e+02	7.432550e-01	1.513656e+18
1.835386e+02	7.442967e-01	1.515777e+18
1.842273e+02	7.453435e-01	1.517909e+18
1.849080e+02	7.463964e-01	1.520054e+18
1.856039e+02	7.474608e-01	1.522221e+18
1.862964e+02	7.485347e-01	1.524408e+18
1.869766e+02	7.496135e-01	1.526605e+18
1.876671e+02	7.506985e-01	1.528815e+18
1.883566e+02	7.517957e-01	1.531049e+18
1.890391e+02	7.529262e-01	1.533352e+18
1.897148e+02	7.541412e-01	1.535826e+18
1.904403e+02	7.569571e-01	1.541561e+18
1.913566e+02	7.704263e-01	1.568991e+18
1.928979e+02	8.026805e-01	1.634677e+18
1.950929e+02	8.488254e-01	1.728652e+18
1.973665e+02	8.947958e-01	1.822272e+18
2.011183e+02	9.302598e-01	1.894495e+18
2.021267e+02	9.541923e-01	1.943235e+18
2.141759e+02	9.703770e-01	1.976195e+18
2.237988e+02	9.829507e-01	2.001802e+18
2.246791e+02	9.927523e-01	2.021763e+18
2.412855e+02	1.000000e+00	2.036523e+18
